key,fare_amount
2015-01-27 13:08:24.0000002,9.891358375549316
2015-01-27 13:08:24.0000003,9.558149337768555
2011-10-08 11:53:44.0000002,8.470983505249023
2012-12-01 21:12:12.0000002,5.529706954956055
2012-12-01 21:12:12.0000003,8.943867683410645
2012-12-01 21:12:12.0000005,5.688169002532959
2011-10-06 12:10:20.0000001,8.618836402893066
2011-10-06 12:10:20.0000003,6.024980068206787
2011-10-06 12:10:20.0000002,5.115375518798828
2014-02-18 15:22:20.0000002,6.975750923156738
2014-02-18 15:22:20.0000003,5.682984352111816
2014-02-18 15:22:20.0000001,12.100725173950195
2010-03-29 20:20:32.0000002,5.726526260375977
2010-03-29 20:20:32.0000001,12.592775344848633
2011-10-06 03:59:12.0000002,6.158955097198486
2011-10-06 03:59:12.0000001,7.93760347366333
2012-07-15 16:45:04.0000006,13.652366638183594
2012-07-15 16:45:04.0000002,7.626089096069336
2012-07-15 16:45:04.0000003,22.045021057128906
2012-07-15 16:45:04.0000004,6.073088645935059
2014-10-29 02:09:56.0000001,6.775709629058838
2014-06-14 13:39:00.00000010,6.6056365966796875
2014-06-14 13:39:00.00000060,5.231028079986572
2014-06-14 13:39:00.00000087,5.798591136932373
2014-06-14 13:39:00.00000050,6.761928558349609
2014-06-14 13:39:00.0000003,4.692462921142578
2014-06-14 13:39:00.000000158,6.522533416748047
2014-06-14 13:39:00.00000015,5.3177032470703125
2014-06-14 13:39:00.00000073,6.499049186706543
2014-06-14 13:39:00.00000077,11.08218765258789
2014-06-14 13:39:00.000000145,13.647289276123047
2014-06-14 13:39:00.00000079,8.45834732055664
2014-06-14 13:39:00.000000121,4.623041152954102
2014-06-14 13:39:00.00000021,7.494588851928711
2014-06-14 13:39:00.0000005,7.764230728149414
2014-06-14 13:39:00.000000165,18.616228103637695
2014-06-14 13:39:00.000000184,14.947153091430664
2014-06-14 13:39:00.00000059,8.087299346923828
2014-06-14 13:39:00.00000070,6.775425910949707
2014-06-14 13:39:00.00000068,6.028295040130615
2014-06-14 13:39:00.000000133,6.222157955169678
2014-06-14 13:39:00.000000128,6.435134410858154
2014-06-14 13:39:00.000000136,18.726219177246094
2014-06-14 13:39:00.00000017,10.153996467590332
2014-06-14 13:39:00.000000111,10.822985649108887
2014-06-14 13:39:00.000000115,5.451404571533203
2014-06-14 13:39:00.000000168,6.008403778076172
2014-06-14 13:39:00.00000031,19.780620574951172
2014-06-14 13:39:00.000000116,28.055496215820312
2014-06-14 13:39:00.00000051,9.99638843536377
2014-06-14 13:39:00.000000193,5.793859004974365
2014-06-14 13:39:00.000000132,7.6087646484375
2014-06-14 13:39:00.000000167,21.60713005065918
2014-06-14 13:39:00.00000044,7.798157691955566
2014-06-14 13:39:00.000000138,5.878495216369629
2014-06-14 13:39:00.00000066,5.186279296875
2014-06-14 13:39:00.00000063,9.580650329589844
2014-06-14 13:39:00.000000154,10.514396667480469
2014-06-14 13:39:00.00000097,5.161999225616455
2014-06-14 13:39:00.00000067,18.247116088867188
2014-06-14 13:39:00.000000179,14.75200366973877
2014-06-14 13:39:00.00000092,5.9991631507873535
2014-06-14 13:39:00.00000029,12.346431732177734
2014-06-14 13:39:00.000000177,7.584682464599609
2014-06-14 13:39:00.000000192,10.70743179321289
2014-06-14 13:39:00.000000181,7.168221950531006
2014-06-14 13:39:00.000000120,13.451237678527832
2014-06-14 13:39:00.0000008,7.307681083679199
2014-06-14 13:39:00.000000103,8.76175594329834
2014-06-14 13:39:00.00000049,4.990775108337402
2014-06-14 13:39:00.000000108,7.535013198852539
2014-06-14 13:39:00.00000072,26.889623641967773
2014-06-14 13:39:00.000000182,11.654939651489258
2014-06-14 13:39:00.00000061,12.491677284240723
2014-06-14 13:39:00.00000093,15.539763450622559
2014-06-14 13:39:00.000000170,12.390361785888672
2014-06-14 13:39:00.000000147,12.990813255310059
2014-06-14 13:39:00.000000140,12.58073616027832
2014-06-14 13:39:00.000000159,6.4471330642700195
2014-06-14 13:39:00.00000012,19.29828453063965
2014-06-14 13:39:00.00000025,10.874382972717285
2014-06-14 13:39:00.000000156,5.159258842468262
2014-06-14 13:39:00.000000152,7.690272331237793
2014-06-14 13:39:00.000000129,13.76384162902832
2014-06-14 13:39:00.000000119,5.323251247406006
2014-06-14 13:39:00.000000118,35.724647521972656
2014-06-14 13:39:00.00000076,6.610422134399414
2014-06-14 13:39:00.000000135,5.4331769943237305
2014-06-14 13:39:00.00000023,8.08704948425293
2014-06-14 13:39:00.00000082,5.104252338409424
2014-06-14 13:39:00.000000125,5.616909980773926
2014-06-14 13:39:00.00000075,5.311272621154785
2014-06-14 13:39:00.000000124,5.3500471115112305
2014-06-14 13:39:00.000000172,5.094148635864258
2014-06-14 13:39:00.00000024,10.526238441467285
2014-06-14 13:39:00.000000169,7.241845607757568
2014-06-14 13:39:00.00000052,10.683462142944336
2014-06-14 13:39:00.000000161,49.29987335205078
2014-06-14 13:39:00.00000038,9.080501556396484
2014-06-14 13:39:00.00000035,4.181217193603516
2014-06-14 13:39:00.00000053,8.624557495117188
2014-06-14 13:39:00.000000183,49.96662139892578
2014-06-14 13:39:00.000000131,5.661194801330566
2014-06-14 13:39:00.000000180,7.968786716461182
2014-06-14 13:39:00.000000130,32.425682067871094
2014-06-14 13:39:00.00000032,5.270512580871582
2014-06-14 13:39:00.000000148,8.535680770874023
2014-06-14 13:39:00.0000007,6.252257347106934
2014-06-14 13:39:00.00000095,9.261080741882324
2014-06-14 13:39:00.000000144,7.4308552742004395
2014-06-14 13:39:00.000000141,11.069107055664062
2014-06-14 13:39:00.000000162,8.94434642791748
2014-06-14 13:39:00.00000018,9.05123233795166
2014-06-14 13:39:00.00000054,20.425935745239258
2014-06-14 13:39:00.00000040,13.429746627807617
2014-06-14 13:39:00.00000096,7.923305511474609
2014-06-14 13:39:00.00000055,8.276002883911133
2014-06-14 13:39:00.000000109,7.757058620452881
2014-06-14 13:39:00.000000151,19.00714874267578
2014-06-14 13:39:00.00000016,7.237179756164551
2014-06-14 13:39:00.00000062,8.70106315612793
2014-06-14 13:39:00.000000191,102.92184448242188
2014-06-14 13:39:00.00000034,9.305575370788574
2014-06-14 13:39:00.000000160,9.448007583618164
2014-06-14 13:39:00.00000013,5.435092926025391
2014-06-14 13:39:00.000000188,13.668733596801758
2014-06-14 13:39:00.00000086,8.752883911132812
2014-06-14 13:39:00.000000185,9.340229034423828
2014-06-14 13:39:00.00000074,14.134549140930176
2014-06-14 13:39:00.00000022,8.534220695495605
2014-06-14 13:39:00.00000036,5.391417980194092
2014-06-14 13:39:00.000000126,32.230995178222656
2014-06-14 13:39:00.000000190,10.883275985717773
2014-06-14 13:39:00.00000042,11.601454734802246
2014-06-14 13:39:00.000000178,12.461105346679688
2014-06-14 13:39:00.000000163,5.048433303833008
2014-06-14 13:39:00.00000020,6.44681978225708
2014-06-14 13:39:00.00000098,11.57528305053711
2014-06-14 13:39:00.000000114,7.386709213256836
2014-06-14 13:39:00.00000045,11.696401596069336
2014-06-14 13:39:00.00000094,7.715174198150635
2014-06-14 13:39:00.000000146,11.441825866699219
2014-06-14 13:39:00.00000033,11.04555606842041
2014-06-14 13:39:00.000000143,7.377788543701172
2014-06-14 13:39:00.000000107,7.182634353637695
2014-06-14 13:39:00.00000048,10.669048309326172
2014-06-14 13:39:00.00000043,4.103171348571777
2014-06-14 13:39:00.000000123,13.085582733154297
2014-06-14 13:39:00.000000134,6.035982131958008
2014-06-14 13:39:00.000000142,10.153560638427734
